Ensembl Gene ID	HGNC symbol
ENSG00000213417	KRTAP2-4
ENSG00000240871	KRTAP4-7
ENSG00000150457	LATS2
ENSG00000204020	LIPN
ENSG00000147872	PLIN2
ENSG00000204880	KRTAP4-8
ENSG00000241241	KRTAP4-16P
ENSG00000212722	KRTAP4-9
ENSG00000011426	ANLN
ENSG00000212721	KRTAP4-11
ENSG00000213416	KRTAP4-12
ENSG00000198090	KRTAP4-6
ENSG00000116748	AMPD1
ENSG00000126581	BECN1
ENSG00000150459	SAP18
ENSG00000189037	DUSP21
ENSG00000139168	ZCRB1
ENSG00000198271	KRTAP4-5
ENSG00000103363	TCEB2
ENSG00000171396	KRTAP4-4
ENSG00000196156	KRTAP4-3
ENSG00000244537	KRTAP4-2
ENSG00000173171	MTX1
ENSG00000198443	KRTAP4-1
ENSG00000240542	KRTAP9-1
ENSG00000226898	UBD
ENSG00000239886	KRTAP9-2
ENSG00000139174	PRICKLE1
ENSG00000204873	KRTAP9-3
ENSG00000224319	OR2H2
ENSG00000165480	SKA3
ENSG00000117054	ACADM
ENSG00000103355	PRSS33
ENSG00000215494	
ENSG00000198924	DCLRE1A
ENSG00000132326	PER2
ENSG00000165078	CPA6
ENSG00000144028	SNRNP200
ENSG00000160844	GATS
ENSG00000147535	PPAPDC1B
ENSG00000213413	PVRIG
ENSG00000163704	PRRT3
ENSG00000214300	SPDYE3
ENSG00000227420	MRPS18B
ENSG00000070018	LRP6
ENSG00000173157	ADAMTS20
ENSG00000226589	VARS
ENSG00000054967	RELT
ENSG00000187600	TMEM247
ENSG00000173276	ZNF295
ENSG00000213281	NRAS
ENSG00000174744	BRMS1
ENSG00000101337	TM9SF4
ENSG00000166848	TERF2IP
ENSG00000147050	KDM6A
ENSG00000125037	EMC3
ENSG00000214325	
ENSG00000234096	MOG
ENSG00000095110	NXPE1
ENSG00000175938	ORAI3
ENSG00000152910	CNTNAP4
ENSG00000131969	ABHD12B
ENSG00000097096	SYDE2
ENSG00000173598	NUDT4
ENSG00000111540	RAB5B
ENSG00000162642	C1orf52
ENSG00000163961	RNF168
ENSG00000250565	ATP6V1E2
ENSG00000121716	PILRB
ENSG00000025772	TOMM34
ENSG00000072864	NDE1
ENSG00000214097	C3orf43
ENSG00000054965	FAM168A
ENSG00000184302	SIX6
ENSG00000184371	CSF1
ENSG00000007038	PRSS21
ENSG00000187272	KRTAP9-8
ENSG00000109107	ALDOC
ENSG00000241595	KRTAP9-4
ENSG00000099381	SETD1A
ENSG00000198083	KRTAP9-9
ENSG00000126778	SIX1
ENSG00000212659	KRTAP9-6
ENSG00000180386	KRTAP9-7
ENSG00000185798	WDR53
ENSG00000212658	KRTAP29-1
ENSG00000212657	KRTAP16-1
ENSG00000136250	AOAH
ENSG00000186860	KRTAP17-1
ENSG00000006059	KRT33A
ENSG00000198088	NUP62CL
ENSG00000119729	RHOQ
ENSG00000175197	DDIT3
ENSG00000131738	KRT33B
ENSG00000223858	ZFP57
ENSG00000142867	BCL10
ENSG00000223752	ATAT1
ENSG00000131737	KRT34
ENSG00000183833	C3orf15
ENSG00000204104	TRAF3IP1
ENSG00000234487	HLA-F
ENSG00000094796	KRT31
ENSG00000100625	SIX4
ENSG00000129317	PUS7L
ENSG00000185274	WBSCR17
ENSG00000046889	PREX2
ENSG00000166987	MBD6
ENSG00000108417	KRT37
ENSG00000162078	ZG16B
ENSG00000242265	PEG10
ENSG00000177398	UMODL1
ENSG00000009307	CSDE1
ENSG00000206432	TMEM200C
ENSG00000085733	CTTN
ENSG00000148459	PDSS1
ENSG00000144554	FANCD2
ENSG00000154655	L3MBTL4
ENSG00000198001	IRAK4
ENSG00000111261	MANSC1
ENSG00000101109	STK4
ENSG00000131467	PSME3
ENSG00000147548	WHSC1L1
ENSG00000174013	FBXO45
ENSG00000185085	INTS5
ENSG00000255432	
ENSG00000005001	PRSS22
ENSG00000162194	C11orf48
ENSG00000165282	PIGO
ENSG00000174004	LRRC33
ENSG00000080823	MOK
ENSG00000163964	PIGX
ENSG00000173141	MRP63
ENSG00000173239	LIPM
ENSG00000158528	PPP1R9A
ENSG00000188779	SKOR1
ENSG00000205791	LOH12CR2
ENSG00000174684	B3GNT1
ENSG00000165714	LOH12CR1
ENSG00000196865	NHLRC2
ENSG00000240563	L1TD1
ENSG00000122512	PMS2
ENSG00000152766	ANKRD22
ENSG00000255468	
ENSG00000133392	MYH11
ENSG00000111266	DUSP16
ENSG00000171360	KRT38
ENSG00000174669	SLC29A2
ENSG00000215570	
ENSG00000108759	KRT32
ENSG00000256043	CTSO
ENSG00000180776	ZDHHC20
ENSG00000065802	ASB1
ENSG00000236826	LSM2
ENSG00000070159	PTPN3
ENSG00000203737	GPR52
ENSG00000099377	HSD3B7
ENSG00000251283	
ENSG00000124201	ZNFX1
ENSG00000116161	CACYBP
ENSG00000159840	ZYX
ENSG00000153904	DDAH1
ENSG00000162076	FLYWCH2
ENSG00000145431	PDGFC
ENSG00000137634	NXPE4
ENSG00000151665	PIGF
ENSG00000233608	TWIST2
ENSG00000132854	KANK4
ENSG00000137752	CASP1
ENSG00000126003	PLAGL2
ENSG00000236251	HSPA1L
ENSG00000059122	FLYWCH1
ENSG00000204361	NXPE2
ENSG00000068024	HDAC4
ENSG00000101346	POFUT1
ENSG00000177889	UBE2N
ENSG00000137145	DENND4C
ENSG00000265944	
ENSG00000080572	PIH1D3
ENSG00000232948	DEFB130
ENSG00000221845	C7orf65
ENSG00000088756	ARHGAP28
ENSG00000182985	CADM1
ENSG00000145002	FAM86B2
ENSG00000020426	MNAT1
ENSG00000021300	PLEKHB1
ENSG00000197079	KRT35
ENSG00000152133	CCDC75
ENSG00000168286	THAP11
ENSG00000141141	DDX52
ENSG00000136273	HUS1
ENSG00000198015	MRPL42
ENSG00000158497	HMHB1
ENSG00000243444	PALM2
ENSG00000164047	CAMP
ENSG00000145817	YIPF5
ENSG00000214756	METTL12
ENSG00000237724	HSPA1A
ENSG00000164048	ZNF589
ENSG00000147234	FRMPD3
ENSG00000138134	STAMBPL1
ENSG00000261833	
ENSG00000168710	AHCYL1
ENSG00000234631	
ENSG00000043591	ADRB1
ENSG00000111269	CREBL2
ENSG00000103111	MON1B
ENSG00000125676	THOC2
ENSG00000126337	KRT36
ENSG00000204922	C11orf83
ENSG00000100505	TRIM9
ENSG00000183150	GPR19
ENSG00000162191	UBXN1
ENSG00000033800	PIAS1
ENSG00000111276	CDKN1B
ENSG00000175203	DCTN2
ENSG00000172113	NME6
ENSG00000171401	KRT13
ENSG00000102898	NUTF2
ENSG00000174576	NPAS4
ENSG00000109738	GLRB
ENSG00000236353	PBX2
ENSG00000255661	
ENSG00000085514	PILRA
ENSG00000165813	C10orf118
ENSG00000177628	GBA
ENSG00000151239	TWF1
ENSG00000139531	SUOX
ENSG00000178878	APOLD1
ENSG00000165487	EFHA1
ENSG00000155849	ELMO1
ENSG00000213782	DDX47
ENSG00000158683	PKD1L1
ENSG00000183166	CALN1
ENSG00000237216	HLA-G
ENSG00000181013	C17orf47
ENSG00000174007	CEP19
ENSG00000144852	NR1I2
ENSG00000108100	CCNY
ENSG00000136754	ABI1
ENSG00000101350	KIF3B
ENSG00000157654	PALM2-AKAP2
ENSG00000142871	CYR61
ENSG00000145241	CENPC1
ENSG00000180370	PAK2
ENSG00000099365	STX1B
ENSG00000139173	TMEM117
ENSG00000147224	PRPS1
ENSG00000129007	CALML4
ENSG00000038358	EDC4
ENSG00000076382	SPAG5
ENSG00000171680	PLEKHG5
ENSG00000196313	POM121
ENSG00000119231	SENP5
ENSG00000123411	IKZF4
ENSG00000158445	KCNB1
ENSG00000227858	ZFP57
ENSG00000124212	PTGIS
ENSG00000101680	LAMA1
ENSG00000184613	NELL2
ENSG00000183775	KCTD16
ENSG00000091181	IL5RA
ENSG00000160233	LRRC3
ENSG00000119878	CRIPT
ENSG00000121101	TEX14
ENSG00000152939	MARVELD2
ENSG00000067082	KLF6
ENSG00000131650	KREMEN2
ENSG00000120251	GRIA2
ENSG00000106305	AIMP2
ENSG00000175894	TSPEAR
ENSG00000124134	KCNS1
ENSG00000103496	STX4
ENSG00000114503	NCBP2
ENSG00000143786	CNIH3
ENSG00000117174	ZNHIT6
ENSG00000162607	USP1
ENSG00000107796	ACTA2
ENSG00000171456	ASXL1
ENSG00000166971	AKTIP
ENSG00000171346	KRT15
ENSG00000126814	TRMT5
ENSG00000155428	TRIM74
ENSG00000055332	EIF2AK2
ENSG00000127564	PKMYT1
ENSG00000139974	SLC38A6
ENSG00000035720	STAP1
ENSG00000131480	AOC2
ENSG00000005421	PON1
ENSG00000137955	RABGGTB
ENSG00000180447	GAS1
ENSG00000204446	C9orf170
ENSG00000213828	
ENSG00000086232	EIF2AK1
ENSG00000175121	WFDC5
ENSG00000222020	
ENSG00000171502	COL24A1
ENSG00000133393	FOPNL
ENSG00000197822	OCLN
ENSG00000196758	
ENSG00000196730	DAPK1
ENSG00000174547	MRPL11
ENSG00000220256	
ENSG00000165283	STOML2
ENSG00000229215	HLA-A
ENSG00000119227	PIGZ
ENSG00000105852	PON3
ENSG00000197728	RPS26
ENSG00000078487	ZCWPW1
ENSG00000139428	MMAB
ENSG00000186314	PRELID2
ENSG00000185610	DBX2
ENSG00000130414	NDUFA10
ENSG00000173818	ENDOV
ENSG00000168703	WFDC12
ENSG00000177119	ANO6
ENSG00000033178	UBA6
ENSG00000065361	ERBB3
ENSG00000124102	PI3
ENSG00000204397	CARD16
ENSG00000120333	MRPS14
ENSG00000124233	SEMG1
ENSG00000204928	GRXCR2
ENSG00000120332	TNN
ENSG00000255221	CARD17
ENSG00000171150	SOCS5
ENSG00000108753	HNF1B
ENSG00000156463	SH3RF2
ENSG00000167524	
ENSG00000204231	RXRB
ENSG00000162105	SHANK2
ENSG00000143093	FAM40A
ENSG00000248801	
ENSG00000013588	GPRC5A
ENSG00000165084	C8orf34
ENSG00000139921	TMX1
ENSG00000137656	BUD13
ENSG00000111291	GPRC5D
ENSG00000227715	HLA-A
ENSG00000082701	GSK3B
ENSG00000224501	HSPA1B
ENSG00000197183	C20orf112
ENSG00000124157	SEMG2
ENSG00000013583	HEBP1
ENSG00000184385	C21orf128
ENSG00000174516	PELI3
ENSG00000244255	
ENSG00000084444	KIAA1467
ENSG00000182912	C21orf90
ENSG00000205873	
ENSG00000103222	ABCC1
ENSG00000154359	LONRF1
ENSG00000165568	AKR1E2
ENSG00000163975	MFI2
ENSG00000222005	
ENSG00000109917	ZNF259
ENSG00000241978	AKAP2
ENSG00000260007	
ENSG00000102678	FGF9
ENSG00000157514	TSC22D3
ENSG00000255501	CARD18
ENSG00000177363	LRRN4CL
ENSG00000116701	NCF2
ENSG00000173261	PLAC8L1
ENSG00000120833	SOCS2
ENSG00000124107	SLPI
ENSG00000137154	RPS6
ENSG00000234857	
ENSG00000229453	SPINK8
ENSG00000128973	CLN6
ENSG00000105854	PON2
ENSG00000146904	EPHA1
ENSG00000171345	KRT19
ENSG00000164049	FBXW12
ENSG00000133706	LARS
ENSG00000116641	DOCK7
ENSG00000168000	BSCL2
ENSG00000111305	GSG1
ENSG00000205078	SYCE1L
ENSG00000171403	KRT9
ENSG00000165046	LETM2
ENSG00000167394	ZNF668
ENSG00000226710	C6orf48
ENSG00000102683	SGCG
ENSG00000136275	C7orf69
ENSG00000174353	STAG3L3
ENSG00000140873	ADAMTS18
ENSG00000158470	B4GALT5
ENSG00000239332	
ENSG00000215455	KRTAP10-1
ENSG00000205445	KRTAP10-2
ENSG00000075711	DLG1
ENSG00000185842	DNAH14
ENSG00000160179	ABCG1
ENSG00000151835	SACS
ENSG00000212935	KRTAP10-3
ENSG00000186847	KRT14
ENSG00000052723	SIKE1
ENSG00000233641	C6orf136
ENSG00000180398	MCFD2
ENSG00000131471	AOC3
ENSG00000026103	FAS
ENSG00000162073	PAQR4
ENSG00000103494	RPGRIP1L
ENSG00000169018	FEM1B
ENSG00000164744	SUN3
ENSG00000175582	RAB6A
ENSG00000177291	GJD4
ENSG00000152578	GRIA4
ENSG00000177283	FZD8
ENSG00000177076	ACER2
ENSG00000169372	CRADD
ENSG00000229644	NAMPTL
ENSG00000137809	ITGA11
ENSG00000184697	CLDN6
ENSG00000189079	ARID2
ENSG00000137573	SULF1
ENSG00000148513	ANKRD30A
ENSG00000155886	SLC24A2
ENSG00000186832	KRT16
ENSG00000236808	ZNRD1
ENSG00000215454	KRTAP10-4
ENSG00000241123	KRTAP10-5
ENSG00000163705	C3orf24
ENSG00000232748	
ENSG00000167395	ZNF646
ENSG00000197818	SLC9A8
ENSG00000233389	
ENSG00000112473	SLC39A7
ENSG00000233561	DHX16
ENSG00000139926	FRMD6
ENSG00000146834	MEPCE
ENSG00000007202	KIAA0100
ENSG00000127863	TNFRSF19
ENSG00000131482	G6PC
ENSG00000136040	PLXNC1
ENSG00000107890	ANKRD26
ENSG00000091436	
ENSG00000108825	AARSD1
ENSG00000198765	SYCP1
ENSG00000206422	LRRC30
ENSG00000188155	KRTAP10-6
ENSG00000250305	
ENSG00000205441	KRTAP10-7
ENSG00000187766	KRTAP10-8
ENSG00000091262	ABCC6
ENSG00000221837	KRTAP10-9
ENSG00000173482	PTPRM
ENSG00000128422	KRT17
ENSG00000254999	BRK1
ENSG00000124159	MATN4
ENSG00000022976	ZNF839
ENSG00000185899	TAS2R60
ENSG00000221859	KRTAP10-10
ENSG00000134086	VHL
ENSG00000221855	TAS2R41
ENSG00000151006	PRSS53
ENSG00000257914	
ENSG00000235750	KIAA0040
ENSG00000227315	NEU1
ENSG00000162704	ARPC5
ENSG00000171843	MLLT3
ENSG00000170379	FAM115C
ENSG00000156150	ALX3
ENSG00000077782	FGFR1
ENSG00000204356	RDBP
ENSG00000254986	DPP3
ENSG00000130305	NSUN5
ENSG00000170903	MSANTD4
ENSG00000243489	KRTAP10-11
ENSG00000164746	C7orf57
ENSG00000212933	KRTAP12-4
ENSG00000138152	BTBD16
ENSG00000183474	GTF2H2C
ENSG00000159588	CCDC17
ENSG00000175697	GPR156
ENSG00000005981	ASB4
ENSG00000005238	FAM214B
ENSG00000057468	MSH4
ENSG00000139218	SCAF11
ENSG00000108384	RAD51C
ENSG00000186150	UBL4B
ENSG00000147113	CXorf36
ENSG00000197106	SLC6A17
ENSG00000027001	MIPEP
ENSG00000182083	OR6B2
ENSG00000255439	
ENSG00000221961	PRR21
ENSG00000187134	AKR1C1
ENSG00000178586	OR6B3
ENSG00000164125	FAM198B
ENSG00000027075	PRKCH
ENSG00000172893	DHCR7
ENSG00000234243	GPSM3
ENSG00000172428	MYEOV2
ENSG00000167397	VKORC1
ENSG00000004799	PDK4
ENSG00000160767	FAM189B
ENSG00000188959	C9orf152
ENSG00000178602	OTOS
ENSG00000157999	ANKRD61
ENSG00000170941	
ENSG00000204393	
ENSG00000110921	MVK
ENSG00000215764	KIR2DL2
ENSG00000215764	KIR3DS1
ENSG00000215764	KIR2DL5A
ENSG00000063660	GPC1
ENSG00000231247	PPP1R18
ENSG00000164741	DLC1
ENSG00000106346	USP42
ENSG00000182359	KBTBD3
ENSG00000164050	PLXNB1
ENSG00000163428	LRRC58
ENSG00000103647	CORO2B
ENSG00000095627	TDRD1
ENSG00000185128	TBC1D3F
ENSG00000103226	NOMO3
ENSG00000163430	FSTL1
ENSG00000146755	TRIM50
ENSG00000116396	KCNC4
ENSG00000257411	
ENSG00000183696	UPP1
ENSG00000140350	ANP32A
ENSG00000103507	BCKDK
ENSG00000175581	MRPL48
ENSG00000205439	KRTAP12-3
ENSG00000149313	AASDHPPT
ENSG00000221864	KRTAP12-2
ENSG00000187175	KRTAP12-1
ENSG00000218416	
ENSG00000171246	NPTX1
ENSG00000134070	IRAK2
ENSG00000187037	GPR141
ENSG00000124232	RBPJL
ENSG00000149600	COMMD7
ENSG00000164124	TMEM144
ENSG00000158560	DYNC1I1
ENSG00000144504	ANKMY1
ENSG00000147121	ZNF673
ENSG00000265365	
ENSG00000204228	HSD17B8
ENSG00000136810	TXN
ENSG00000205863	C1QTNF9B
ENSG00000173801	JUP
ENSG00000116147	TNR
ENSG00000077800	FKBP6
ENSG00000182957	SPATA13
ENSG00000170515	PA2G4
ENSG00000068724	TTC7A
ENSG00000223355	NOTCH4
ENSG00000086289	EPDR1
ENSG00000088305	DNMT3B
ENSG00000072756	TRNT1
ENSG00000266967	
ENSG00000086288	NME8
ENSG00000141564	RPTOR
ENSG00000231479	SLC44A4
ENSG00000160813	PPP1R35
ENSG00000237403	PPP1R11
ENSG00000256892	MTRNR2L7
ENSG00000198105	ZNF248
ENSG00000235443	ZNRD1
ENSG00000138068	SULT6B1
ENSG00000158480	SPATA2
ENSG00000230332	RNF39
ENSG00000197681	TBC1D3
ENSG00000188763	FZD9
ENSG00000124226	RNF114
ENSG00000144354	CDCA7
ENSG00000111371	SLC38A1
ENSG00000009954	BAZ1B
ENSG00000170935	NCBP2L
ENSG00000152402	GUCY1A2
ENSG00000204193	TXNDC8
ENSG00000080561	MID2
ENSG00000188038	NRN1L
ENSG00000185955	C7orf61
ENSG00000154007	ASB17
ENSG00000258484	SPESP1
ENSG00000110243	APOA5
ENSG00000188542	DUSP28
ENSG00000135047	CTSL1
ENSG00000198722	UNC13B
ENSG00000233314	PPP1R11
ENSG00000184005	ST6GALNAC3
ENSG00000100865	CINP
ENSG00000166925	TSC22D4
ENSG00000162775	RBM15
ENSG00000165124	SVEP1
ENSG00000101158	TH1L
ENSG00000142327	RNPEPL1
ENSG00000188352	FOCAD
ENSG00000218739	
ENSG00000143344	RGL1
ENSG00000124216	SNAI1
ENSG00000110244	APOA4
ENSG00000255346	NOX5
ENSG00000117069	ST6GALNAC5
ENSG00000143207	RFWD2
ENSG00000136758	YME1L1
ENSG00000198885	ITPRIPL1
ENSG00000124145	SDC4
ENSG00000065518	NDUFB4
ENSG00000166924	NYAP1
ENSG00000159592	GPBP1L1
ENSG00000124208	TMEM189-UBE2V1
ENSG00000244687	UBE2V1
ENSG00000196663	TECPR2
ENSG00000204070	SYS1
ENSG00000113924	HGD
ENSG00000110245	APOC3
ENSG00000134294	SLC38A2
ENSG00000161267	BDH1
ENSG00000175395	ZNF25
ENSG00000189169	KRTAP10-12
ENSG00000184787	UBE2G2
ENSG00000106483	SFRP4
ENSG00000132581	SDF2
ENSG00000175175	PPM1E
ENSG00000010270	STARD3NL
ENSG00000205572	SERF1B
ENSG00000198420	FAM115A
ENSG00000118137	APOA1
ENSG00000186469	GNG2
ENSG00000091009	RBM27
ENSG00000140718	FTO
ENSG00000267060	PTGES3L
ENSG00000257961	
ENSG00000008256	CYTH3
ENSG00000235773	NRM
ENSG00000206418	RAB12
ENSG00000159792	PSKH1
ENSG00000101966	XIAP
ENSG00000140876	NUDT7
ENSG00000121152	NCAPH
ENSG00000106351	AGFG2
ENSG00000151632	AKR1C2
ENSG00000115816	CEBPZ
ENSG00000179869	ABCA13
ENSG00000223531	TRIM31
ENSG00000168502	SOGA2
ENSG00000256349	
ENSG00000251192	ZNF674
ENSG00000168679	SLC16A4
ENSG00000237881	C6orf10
ENSG00000155980	KIF5A
ENSG00000183889	
ENSG00000254806	SYS1-DBNDD2
ENSG00000109111	SUPT6H
ENSG00000103510	KAT8
ENSG00000171724	VAT1L
ENSG00000171509	RXFP1
ENSG00000113851	CRBN
ENSG00000142330	CAPN10
ENSG00000174483	BBS1
ENSG00000204227	RING1
ENSG00000221910	OR2F2
ENSG00000189180	ZNF33A
ENSG00000213215	OR2F1
ENSG00000221813	OR6B1
ENSG00000258365	
ENSG00000139438	FAM222A
ENSG00000221836	OR2A5
ENSG00000236967	RNF39
ENSG00000221933	OR2A25
ENSG00000173588	CCDC41
ENSG00000147119	CHST7
ENSG00000139209	SLC38A4
ENSG00000225845	BTNL2
ENSG00000109163	GNRHR
ENSG00000221858	OR2A12
ENSG00000157014	TATDN2
ENSG00000240654	C1QTNF9
ENSG00000116521	SCAMP3
ENSG00000108395	TRIM37
ENSG00000205571	SMN2
ENSG00000205850	
ENSG00000181924	CHCHD8
ENSG00000102699	PARP4
ENSG00000224587	MDC1
ENSG00000111199	TRPV4
ENSG00000236759	EHMT2
ENSG00000139211	AMIGO2
ENSG00000170925	TEX13B
ENSG00000172890	NADSYN1
ENSG00000152404	CWF19L2
ENSG00000160180	TFF3
ENSG00000106635	BCL7B
ENSG00000107679	PLEKHA1
ENSG00000214967	
ENSG00000159596	TMEM69
ENSG00000101842	VSIG1
ENSG00000141086	CTRL
ENSG00000162188	GNG3
ENSG00000179715	PCED1B
ENSG00000197429	IPP
ENSG00000103489	XYLT1
ENSG00000165816	VWA2
ENSG00000124251	TP53TG5
ENSG00000212857	
ENSG00000214753	HNRNPUL2
ENSG00000156381	ANKRD9
ENSG00000005175	RPAP3
ENSG00000172845	SP3
ENSG00000145016	KIAA0226
ENSG00000258928	
ENSG00000221989	OR2A2
ENSG00000122417	ODF2L
ENSG00000160181	TFF2
ENSG00000229117	RPL41
ENSG00000261884	
ENSG00000174093	
ENSG00000065923	SLC9A7
ENSG00000224542	TRIM31
ENSG00000153802	TMPRSS11D
ENSG00000162222	TTC9C
ENSG00000205220	PSMB10
ENSG00000134200	TSHB
ENSG00000087302	C14orf166
ENSG00000223501	VPS52
ENSG00000052344	PRSS8
ENSG00000224496	TRIM40
ENSG00000178397	FAM220A
ENSG00000160584	SIK3
ENSG00000237703	TRIM10
ENSG00000236399	TRIM40
ENSG00000166509	CLEC3A
ENSG00000086015	MAST2
ENSG00000214940	
ENSG00000142892	PIGK
ENSG00000089902	RCOR1
ENSG00000135482	ZC3H10
ENSG00000144840	RABL3
ENSG00000229381	TRIM10
ENSG00000003509	C2orf56
ENSG00000230726	HLA-DRA
ENSG00000233024	
ENSG00000122068	FYTTD1
ENSG00000221938	OR2A14
ENSG00000139641	ESYT1
ENSG00000138135	CH25H
ENSG00000004864	SLC25A13
ENSG00000178127	NDUFV2
ENSG00000244274	DBNDD2
ENSG00000131323	TRAF3
ENSG00000225932	CTAGE4
ENSG00000091010	POU4F3
ENSG00000213214	ARHGEF35
ENSG00000057704	TMCC3
ENSG00000111405	ENDOU
ENSG00000186153	WWOX
ENSG00000257339	
ENSG00000113649	TCERG1
ENSG00000184752	NDUFA12
ENSG00000259517	
ENSG00000175575	PAAF1
ENSG00000160182	TFF1
ENSG00000107798	LIPA
ENSG00000235259	TRIM15
ENSG00000177508	IRX3
ENSG00000196843	ARID5A
ENSG00000101843	PSMD10
ENSG00000213398	LCAT
ENSG00000176842	IRX5
ENSG00000173812	EIF1
ENSG00000186001	LRCH3
ENSG00000134248	HBXIP
ENSG00000185164	NOMO2
ENSG00000159387	IRX6
ENSG00000075673	ATP12A
ENSG00000134198	TSPAN2
ENSG00000187054	TMPRSS11A
ENSG00000157017	GHRL
ENSG00000136238	RAC1
ENSG00000235905	TRIM15
ENSG00000204351	SKIV2L
ENSG00000162408	NOL9
ENSG00000137760	ALKBH8
ENSG00000154027	AK5
ENSG00000166908	PIP4K2C
ENSG00000075407	ZNF37A
ENSG00000174100	MRPL45
ENSG00000172058	SERF1A
ENSG00000120798	NR2C1
ENSG00000198863	RUNDC1
ENSG00000185670	ZBTB3
ENSG00000077454	LRCH4
ENSG00000168002	POLR2G
ENSG00000131469	RPL27
ENSG00000143125	PROK1
ENSG00000153767	GTF2E1
ENSG00000231021	HLA-DRB4
ENSG00000212807	OR2A42
ENSG00000143815	LBR
ENSG00000243896	OR2A7
ENSG00000164743	C8orf48
ENSG00000143105	KCNA10
ENSG00000078053	AMPH
ENSG00000138604	GLCE
ENSG00000244693	CTAGE8
ENSG00000185053	SGCZ
ENSG00000177301	KCNA2
ENSG00000221970	OR2A1
ENSG00000257436	
ENSG00000257814	
ENSG00000228284	HLA-DQA1
ENSG00000068079	IFI35
ENSG00000257374	
ENSG00000101367	MAPRE1
ENSG00000178226	PRSS36
ENSG00000050327	ARHGEF5
ENSG00000138430	OLA1
ENSG00000101745	ANKRD12
ENSG00000127922	SHFM1
ENSG00000101972	STAG2
ENSG00000087245	MMP2
ENSG00000114982	KANSL3
ENSG00000167525	PROCA1
ENSG00000240849	TMEM189
ENSG00000178623	GPR35
ENSG00000134259	NGF
ENSG00000177272	KCNA3
ENSG00000120555	SEPT7L
ENSG00000173662	TAS1R1
ENSG00000143119	CD53
ENSG00000160183	TMPRSS3
ENSG00000185176	AQP12B
ENSG00000162227	TAF6L
ENSG00000079337	RAPGEF3
ENSG00000106638	TBL2
ENSG00000188921	PTPLAD2
ENSG00000124067	SLC12A4
ENSG00000137819	PAQR5
ENSG00000219159	
ENSG00000173218	VANGL1
ENSG00000124155	PIGT
ENSG00000102218	RP2
ENSG00000184502	GAST
ENSG00000184945	AQP12A
ENSG00000030304	MUSK
ENSG00000227739	TUBB
ENSG00000120539	MASTL
ENSG00000215529	EFCAB8
ENSG00000173805	HAP1
ENSG00000204904	CXorf31
ENSG00000104723	TUSC3
ENSG00000182632	CCNYL2
ENSG00000228881	TRIM26
ENSG00000102221	PHF16
ENSG00000130294	KIF1A
ENSG00000164535	DAGLB
ENSG00000217792	
ENSG00000110675	ELMOD1
ENSG00000137571	SLCO5A1
ENSG00000257561	
ENSG00000257318	
ENSG00000118729	CASQ2
ENSG00000258372	
ENSG00000108828	VAT1
ENSG00000169129	AFAP1L2
ENSG00000106410	NOBOX
ENSG00000188730	VWC2
ENSG00000197851	
ENSG00000042813	ZPBP
ENSG00000137807	KIF23
ENSG00000006377	DLX6
ENSG00000145087	STXBP5L
ENSG00000132855	ANGPTL3
ENSG00000196693	ZNF33B
ENSG00000176444	CLK2
ENSG00000101160	CTSZ
ENSG00000105880	DLX5
ENSG00000231286	HLA-DQB1
ENSG00000256219	
ENSG00000172216	CEBPB
ENSG00000196139	AKR1C3
ENSG00000182628	SKA2
ENSG00000121931	LRIF1
ENSG00000188888	GPR179
ENSG00000257211	
ENSG00000174111	SOCS7
ENSG00000170290	SLN
ENSG00000087303	NID2
ENSG00000205307	SAP25
ENSG00000109113	RAB34
ENSG00000166126	AMN
ENSG00000196636	ACN9
ENSG00000178573	MAF
ENSG00000106336	FBXO24
ENSG00000231641	TRIM26
ENSG00000141696	LEPREL4
ENSG00000107897	ACBD5
ENSG00000120279	MYCT1
ENSG00000114473	IQCG
ENSG00000174165	ZDHHC24
ENSG00000134419	RPS15A
ENSG00000139433	GLTP
ENSG00000198853	RUSC2
ENSG00000176108	CHMP6
ENSG00000146469	VIP
ENSG00000128791	TWSG1
ENSG00000198092	TMPRSS11F
ENSG00000125703	ATG4C
ENSG00000187726	DNAJB13
ENSG00000185873	TMPRSS11B
ENSG00000168589	DYNLRB2
ENSG00000017797	RALBP1
ENSG00000171855	IFNB1
ENSG00000196396	PTPN1
ENSG00000215187	FAM166B
ENSG00000177047	IFNW1
ENSG00000144455	SUMF1
ENSG00000137080	IFNA21
ENSG00000177992	FAM75E1
ENSG00000236637	IFNA4
ENSG00000130988	RGN
ENSG00000214042	IFNA7
ENSG00000182107	TMEM30B
ENSG00000112029	FBXO5
ENSG00000172062	SMN1
ENSG00000101162	TUBB1
ENSG00000186803	IFNA10
ENSG00000156345	CDK20
ENSG00000260342	
ENSG00000244411	KRTAP5-7
ENSG00000204859	ZBTB48
ENSG00000257413	
ENSG00000241233	KRTAP5-8
ENSG00000170540	ARL6IP1
ENSG00000184900	SUMO3
ENSG00000108830	
ENSG00000165733	BMS1
ENSG00000036549	ZZZ3
ENSG00000178498	DTX3
ENSG00000257409	
ENSG00000257388	
ENSG00000172482	AGXT
ENSG00000124172	ATP5E
ENSG00000225485	ARHGAP23
ENSG00000147885	IFNA16
ENSG00000214306	
ENSG00000132972	RNF17
ENSG00000214305	
ENSG00000205208	C4orf46
ENSG00000234829	IFNA17
ENSG00000110660	SLC35F2
